"date","hour","kW_hourly","Electricity.Facility..kW..Hourly.","Gas.Facility..kW..Hourly.","Heating.Electricity..kW..Hourly.","Heating.Gas..kW..Hourly.","Cooling.Electricity..kW..Hourly.","HVACFan.Fans.Electricity..kW..Hourly.","Electricity.HVAC..kW..Hourly.","Fans.Electricity..kW..Hourly.","General.InteriorLights.Electricity..kW..Hourly.","General.ExteriorLights.Electricity..kW..Hourly.","Appl.InteriorEquipment.Electricity..kW..Hourly.","Misc.InteriorEquipment.Electricity..kW..Hourly.","Water.Heater.WaterSystems.Electricity..kW..Hourly.","total"
2013-01-01,1,NA,0.974334031259,4.45297736022,0,4.42500998185,0,0.112709335681,0.112709335681,0.112709335681,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.158803474326,11.0354300759503
2013-01-02,1,NA,0.945605910065,4.00585559664,0,3.97788821826,0,0.101119105728,0.101119105728,0.101119105728,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148239266161,10.0605498464855
2013-01-03,1,NA,0.909309243716,2.53400842998,0,2.50604105161,0,0.0645981422181,0.0645981422181,0.0645981422181,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148463563323,6.9712202534588
2013-01-04,1,NA,0.953644119288,4.28873579026,0,4.26076841188,0,0.108715792682,0.108715792682,0.108715792682,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148680788431,10.6575800260805
2013-01-05,1,NA,0.983083779313,5.49066838042,0,5.46270100205,0,0.137945348147,0.137945348147,0.137945348147,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148890892991,13.1787836373905
2013-01-06,1,NA,0.974676228285,5.12278617002,0,5.09481879165,0,0.129334856178,0.129334856178,0.129334856178,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.149093833932,12.4089831305965
2013-01-07,1,NA,0.917525320542,2.13627205526,0,2.10830467689,0,0.0545772316897,0.0545772316897,0.0545772316897,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.160126867601,6.1721378366144
2013-01-08,1,NA,0.9742172739,4.38618325713,0,4.35821587875,0,0.111061605482,0.111061605482,0.111061605482,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.160334447166,10.8983128946443
2013-01-09,1,NA,1.01990438188,6.96468100874,0,6.93671363036,0,0.173997777903,0.173997777903,0.173997777903,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.149659065799,16.2725549586635
2013-01-10,1,NA,0.99036983528,5.73233214832,0,5.70436476995,0,0.144289753797,0.144289753797,0.144289753797,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.149832543307,13.6893720964235
2013-01-11,1,NA,0.952804877174,4.19491933935,0,4.16695196098,0,0.106558703762,0.106558703762,0.106558703762,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.149998635236,10.4639544622015
2013-01-12,1,NA,0.932104916268,3.36569438312,0,3.33772700475,0,0.0857001101163,0.0857001101163,0.0857001101163,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.150157267976,8.7223874406384
2013-01-13,1,NA,0.937167269454,3.56439204778,0,3.53642466941,0,0.0906113894357,0.0906113894357,0.0906113894357,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.150308341843,9.1397300349696
2013-01-14,1,NA,0.97577722586,4.40512511382,0,4.37715773544,0,0.111548513123,0.111548513123,0.111548513123,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.161407491485,10.9402903272263
2013-01-15,1,NA,0.994635986759,5.16571009479,0,5.13774271641,0,0.130257640101,0.130257640101,0.130257640101,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.161557125406,12.5365960649203
2013-01-16,1,NA,1.04958715932,8.14134121518,0,8.11337383681,0,0.20262381322,0.20262381322,0.20262381322,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.15071580792,18.7424929970655
2013-01-17,1,NA,0.998298126646,6.03539562497,0,6.0074282466,0,0.151214401573,0.151214401573,0.151214401573,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.150836186898,14.3252049280085
2013-01-18,1,NA,0.984709653818,5.43387292446,0,5.40590554608,0,0.137513275876,0.137513275876,0.137513275876,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.150948839767,13.0675803299285
2013-01-19,1,NA,1.08511540269,9.59676288792,0,9.56879550954,0,0.237814149862,0.237814149862,0.237814149862,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.15105371465,21.7947735025615
2013-01-20,1,NA,1.02656351789,7.17941569388,0,7.15144831551,0,0.179165246289,0.179165246289,0.179165246289,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151150733427,16.7256775377495
2013-01-21,1,NA,0.995788222191,5.15140389451,0,5.12343651613,0,0.130691647495,0.130691647495,0.130691647495,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.162275353445,12.5111561500133
2013-01-22,1,NA,1.01875661023,6.09674805485,0,6.06878067648,0,0.153570554252,0.153570554252,0.153570554252,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.162364834724,14.4935390602923
2013-01-23,1,NA,0.96229336123,4.50884698304,0,4.48087960467,0,0.114651215841,0.114651215841,0.114651215841,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151394607214,11.1269717418525
2013-01-24,1,NA,0.951995344612,4.11037630833,0,4.08240892996,0,0.104287746083,0.104287746083,0.104287746083,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151460060354,10.2887074196805
2013-01-25,1,NA,0.912849760098,2.54577555785,0,2.51780817947,0,0.0650846145211,0.0650846145211,0.0650846145211,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151517607402,7.0028084865588
2013-01-26,1,NA,0.880207334743,1.27666351142,0,1.24869613305,0,0.0323926628204,0.0323926628204,0.0323926628204,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151567133747,4.3339156395967
2013-01-27,1,NA,0.859657555399,0.485681626662,0,0.457714248288,0,0.0118018319483,0.0118018319483,0.0118018319483,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151608185275,2.6696706496444
2013-01-28,1,NA,0.896661828419,1.22901547458,0,1.20104809621,0,0.031122751466,0.031122751466,0.031122751466,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.162717855701,4.2689887305603
2013-01-29,1,NA,0.917343210479,2.03304495151,0,2.00507757313,0,0.051776090438,0.051776090438,0.051776090438,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.162745898789,5.9597171264743
2013-01-30,1,NA,0.952905725523,4.17240563365,0,4.14443825528,0,0.104972611452,0.104972611452,0.104972611452,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151685575896,10.4159565628805
2013-01-31,1,NA,0.974883809502,5.04673606837,0,5.01876869,0,0.126941122391,0.126941122391,0.126941122391,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.151695148936,12.2525106221565
2013-02-01,1,NA,0.951866136052,4.10906577793,0,4.08095311448,0,0.1041770978,0.1041770978,0.1041770978,0.152146386518,0.0327763842622,0.0862813993051,0.408144195277,0.15169667289,10.2854613601143
2013-02-02,1,NA,0.946804460743,3.91783716593,0,3.88972450247,0,0.099121880609,0.099121880609,0.099121880609,0.152146386518,0.0327763842622,0.0862813993051,0.408144195277,0.151690214771,9.8827703511033
2013-02-03,1,NA,1.01875987657,6.82771365203,0,6.79960098857,0,0.171091766652,0.171091766652,0.171091766652,0.152146386518,0.0327763842622,0.0862813993051,0.408144195277,0.151675744553,15.9903739270413
